question;chunk_id;section_name;chapter_name
Что за футляр достал Мак по просьбе Экселенца, и какие особенности его внешнего вида были упомянуты в тексте?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Какие предметы, по словам Бромберга, были уложены в аккуратные гнезда и имели розовато-коричневые иероглифы на поверхности?;6e233e3a616db7aebe8dd3a598026b45;Вот эти штуки они...;4 июня 78–го года
Что, по словам Бромберга, было выстлано на дне пустых гнезд, и что привлекло его внимание в этом веществе?;6e233e3a616db7aebe8dd3a598026b45;Вот эти штуки они...;4 июня 78–го года
Какой иероглиф, изображенный на детонаторе, сразу узнал Айзек, и где он ранее с ним сталкивался?;6e233e3a616db7aebe8dd3a598026b45;Вот эти штуки они...;4 июня 78–го года
Что Бромберг считает главным доказательством своей правоты в отношении идентификации объекта, помимо размера и деталей?;6e233e3a616db7aebe8dd3a598026b45;Вот эти штуки они...;4 июня 78–го года
Какую профессию указал Александр Дымок при представлении Бромбергу?;b0e3d6cf3c5b77ef92b3daffcfba9a67;Сегодня а вернее вчера...;4 июня 78–го года
В какой хронологический период Бромберг вел поиск инцидентов, чтобы помочь Александру Дымку?;b0e3d6cf3c5b77ef92b3daffcfba9a67;Сегодня а вернее вчера...;4 июня 78–го года
Какой предмет, упомянутый в тексте, стал отправной точкой для догадки Бромберга о личности Александра Дымка?;b0e3d6cf3c5b77ef92b3daffcfba9a67;Сегодня а вернее вчера...;4 июня 78–го года
С кем Бромберг разговаривал по поводу супругов Дымок, прежде чем вспомнить о родимом пятне Александра Дымка?;b0e3d6cf3c5b77ef92b3daffcfba9a67;Сегодня а вернее вчера...;4 июня 78–го года
В каком году отряд Следопытов под командованием Бориса Фокина высадился на планетке в системе ЕН 9173?;e55ea5c52f1faa8c6e7b6092c806118a;ТАЙНА ЛИЧНОСТИ ЛЬВА АБАЛКИНА;4 июня 78–го года
Какой материал, характерный для цивилизации Странников, использовался при облицовке полусферы, обнаруженной Борисом Фокиным?;e55ea5c52f1faa8c6e7b6092c806118a;ТАЙНА ЛИЧНОСТИ ЛЬВА АБАЛКИНА;4 июня 78–го года
Кого Борис Фокин потребовал к себе в качестве специалиста, связавшись с Геннадием Комовым?;e55ea5c52f1faa8c6e7b6092c806118a;ТАЙНА ЛИЧНОСТИ ЛЬВА АБАЛКИНА;4 июня 78–го года
Что, по утверждению Марка ван Блеркома, представлял собой саркофаг, обнаруженный в развалинах Странников?;e55ea5c52f1faa8c6e7b6092c806118a;ТАЙНА ЛИЧНОСТИ ЛЬВА АБАЛКИНА;4 июня 78–го года
Какую должность занимал Рудольф Сикорски в КОМКОНе на момент совещания, о котором идет речь?;6e64819ad8fce4ceb9a2e92a34f83cf5;Что же касается Геннадия...;4 июня 78–го года
Какой спецкод потребовал Геннадий Комов от Фокина и Блеркома для подтверждения полученных данных?;6e64819ad8fce4ceb9a2e92a34f83cf5;Что же касается Геннадия...;4 июня 78–го года
Кто из участников совещания, помимо Леонида Горбовского, сохранил видимое хладнокровие?;6e64819ad8fce4ceb9a2e92a34f83cf5;Что же касается Геннадия...;4 июня 78–го года
Какую просьбу, связанную с утечкой информации, высказал Рудольф Сикорски в конце своего выступления на совещании?;6e64819ad8fce4ceb9a2e92a34f83cf5;Что же касается Геннадия...;4 июня 78–го года
Какое предположение относительно саркофага выдвинул Кирилл Александров, основываясь на своих антропоморфистских взглядах?;129a821a08e899a7f180056b2df79eab;Кирилл Александров...;4 июня 78–го года
Согласно мнению Августа–Иоганна Бадера, какова цель создания саркофага Странниками, и кому он предназначался?;129a821a08e899a7f180056b2df79eab;Кирилл Александров...;4 июня 78–го года
Геннадий Комов предложил рассматривать находку как начало нового этапа в истории землян и Странников. В чем заключалась его гипотеза относительно назначения яйцеклеток, находящихся в саркофафе?;129a821a08e899a7f180056b2df79eab;Кирилл Александров...;4 июня 78–го года
Махиро Синода выразил сомнение в благорасположенности Странников к землянам. Какую альтернативную версию относительно назначения саркофага и существ-посредников он предложил?;129a821a08e899a7f180056b2df79eab;Кирилл Александров...;4 июня 78–го года
Какую позицию на совещании 4 июня 78-го года представлял Геннадий Комов?;ab122e3e94a50ea8126f64336c7987cc;Совещание немедленно...;4 июня 78–го года
Что сообщил Фокин и ван Блерком, заставившее Геннадия Комова измениться в лице?;ab122e3e94a50ea8126f64336c7987cc;Совещание немедленно...;4 июня 78–го года
Какое новое название получил саркофаг после начала деления яйцеклеток?;ab122e3e94a50ea8126f64336c7987cc;Совещание немедленно...;4 июня 78–го года
Какие специалисты были направлены в группу Фокина для изучения саркофага-инкубатора?;ab122e3e94a50ea8126f64336c7987cc;Совещание немедленно...;4 июня 78–го года
"Какое основание привел Рудольф Сикорски для принятия ""Четырех требований"", касающихся ""подкидышей""?";bc5a3a5f63a80477df3e73f2a2ccdf82;Первое. Все работы хотя...;4 июня 78–го года
В каком месте аккредитован тагорский ксенолог, с которым беседовал Леонид Андреевич Горбовский?;bc5a3a5f63a80477df3e73f2a2ccdf82;Первое. Все работы хотя...;4 июня 78–го года
Какую информацию пытался выяснить тагорский ксенолог у Леонида Андреевича Горбовского, касающуюся системы ЕН 9173?;bc5a3a5f63a80477df3e73f2a2ccdf82;Первое. Все работы хотя...;4 июня 78–го года
"Какую специальность должны получить ""подкидыши"" согласно требованиям Сикорски?";bc5a3a5f63a80477df3e73f2a2ccdf82;Первое. Все работы хотя...;4 июня 78–го года
Какую должность занимал доктор Ас–Су, посетивший Сикорски?;c6e9496d0268d591a92a1b5ed1d98e0d;7 января его неожиданно...;4 июня 78–го года
Что тагорские строители обнаружили при закладке фундамента Третьей Большой Машины в Приполярном Континенте?;c6e9496d0268d591a92a1b5ed1d98e0d;7 января его неожиданно...;4 июня 78–го года
Какое событие произошло 6 октября 38–го года?;c6e9496d0268d591a92a1b5ed1d98e0d;7 января его неожиданно...;4 июня 78–го года
В каком учреждении работала Ядвига Михайловна Леканова, когда в ясли поступил Лева Абалкин?;c6e9496d0268d591a92a1b5ed1d98e0d;7 января его неожиданно...;4 июня 78–го года
Какой предмет обнаружила Ядвига Михайловна у Левы Абалкина 16 ноября 78-го года?;371dfd724537685db522877110c65059;Лева Абалкин рос и...;4 июня 78–го года
В каком месте был найден ящик из янтарина, содержащий диски со значками?;371dfd724537685db522877110c65059;Лева Абалкин рос и...;4 июня 78–го года
Какое прозвище получили дети, у которых появились значки на сгибах локтей?;371dfd724537685db522877110c65059;Лева Абалкин рос и...;4 июня 78–го года
"Кто первым обратил внимание на сходство значков на локтях детей и элементов из ""Материалов по саркофагу-инкубатору""?";371dfd724537685db522877110c65059;Лева Абалкин рос и...;4 июня 78–го года
Какую просьбу Рудольф Сикорски адресовал директору музея относительно экспоната номер такой-то?;2ab226e1e739fb44d33d0d35c6274097;Иванов был тоже испуган....;4 июня 78–го года
Какие последствия имел эксперимент на регенерацию, проведенный с детонатором номер 12 (значок «М готическое»)?;2ab226e1e739fb44d33d0d35c6274097;Иванов был тоже испуган....;4 июня 78–го года
В каком месте произошел горный обвал, в результате которого погибла Эдны Ласко, личное дело №12?;2ab226e1e739fb44d33d0d35c6274097;Иванов был тоже испуган....;4 июня 78–го года
Кто такой Корней Яшмаа и почему он был выбран для эксперимента, проведенного Комиссией по Тринадцати?;2ab226e1e739fb44d33d0d35c6274097;Иванов был тоже испуган....;4 июня 78–го года
Какую школу заканчивал Корней Яшмаа?;6df6873f148a86c3611c8ce0da5ba35b;Корней Яшмаа кончал тогда...;4 июня 78–го года
В какой организации работал Томас Нильсон, значок «Косая звезда»?;6df6873f148a86c3611c8ce0da5ba35b;Корней Яшмаа кончал тогда...;4 июня 78–го года
На что согласился Корней Яшмаа для контроля со стороны Комиссии, помимо регулярного самонаблюдения?;6df6873f148a86c3611c8ce0da5ba35b;Корней Яшмаа кончал тогда...;4 июня 78–го года
Где находился Рудольф Сикорски в период повторного эксперимента с Томасом Нильсоном?;6df6873f148a86c3611c8ce0da5ba35b;Корней Яшмаа кончал тогда...;4 июня 78–го года
Какую информацию Экселенц сообщил о встречах Льва Абалкина с Тристаном в джунглях?;47134e166154e845ae050c78981c9eed;ДИСКУССИЯ СИТУАЦИИ;4 июня 78–го года
Какие обстоятельства гибели Тристана вызвали подозрения у Экселенца и привели его к выводу о причастности Странников?;47134e166154e845ae050c78981c9eed;ДИСКУССИЯ СИТУАЦИИ;4 июня 78–го года
Что, по мнению Экселенца, требовала программа от Льва Абалкина, и как это влияло на его поведение?;47134e166154e845ae050c78981c9eed;ДИСКУССИЯ СИТУАЦИИ;4 июня 78–го года
Каким образом Экселенц объяснил поведение Голованы в отношении Щекна, и что, по его мнению, оно демонстрировало?;47134e166154e845ae050c78981c9eed;ДИСКУССИЯ СИТУАЦИИ;4 июня 78–го года
Какую операцию, в которой Странники спасли население планеты, упоминает Мак в попытке убедить Экселенца?;a5dccd6b6cf6cdda86c7caaaf50f1bbe;Он не убедил меня. Логика...;4 июня 78–го года
Что, по мнению Экселенца, было причиной, по которой он не может пить кофе и есть?;a5dccd6b6cf6cdda86c7caaaf50f1bbe;Он не убедил меня. Логика...;4 июня 78–го года
Что, согласно Экселенцу, Абалкин совершал, но эти поступки не были нелепыми?;a5dccd6b6cf6cdda86c7caaaf50f1bbe;Он не убедил меня. Логика...;4 июня 78–го года
Какой предмет, запрятанный в футляр, вызывает у Экселенца отвращение в связи с таинственными программами Странников?;a5dccd6b6cf6cdda86c7caaaf50f1bbe;Он не убедил меня. Логика...;4 июня 78–го года
Какую гипотезу, согласно тексту, приняли семьдесят процентов Комиссии, и как она была названа?;7b44ad98c8f93142951fcf812d37bb02;Он положил лысый череп на...;4 июня 78–го года
Что, по мнению говорящего, происходит с людьми из-за усталости, и как это отражается на их поведении?;7b44ad98c8f93142951fcf812d37bb02;Он положил лысый череп на...;4 июня 78–го года
"Какую аналогию использует говорящий, чтобы описать ситуацию, в которой он оказался, и что, по его мнению, может произойти, если это не ""Жук в муравейнике""?";7b44ad98c8f93142951fcf812d37bb02;Он положил лысый череп на...;4 июня 78–го года
"Сколько лет, по словам говорящего, ""они"" вычеркнули из его жизни, и как это повлияло на его состояние?";7b44ad98c8f93142951fcf812d37bb02;Он положил лысый череп на...;4 июня 78–го года
Какую должность занимает Рудольф Сикорски в организации КОМКОН–2?;bfcbaf7d2f4eaec4e13a3ab99698ffc2;ЛЕВ АБАЛКИН В НАТУРЕ;4 июня 78–го года
Что, по словам Экселенца, произошло с Тристаном, и почему это беспокоит руководство?;bfcbaf7d2f4eaec4e13a3ab99698ffc2;ЛЕВ АБАЛКИН В НАТУРЕ;4 июня 78–го года
Лев Абалкин называет себя одним из «тринадцати». Что это за группа и какое отношение она имеет к его текущей ситуации?;bfcbaf7d2f4eaec4e13a3ab99698ffc2;ЛЕВ АБАЛКИН В НАТУРЕ;4 июня 78–го года
Экселенц спрашивает Абалкина, как бы он поступил с «подкидышами». Кто такие «подкидыши» в контексте данного фрагмента?;bfcbaf7d2f4eaec4e13a3ab99698ffc2;ЛЕВ АБАЛКИН В НАТУРЕ;4 июня 78–го года
Какую реакцию вызвала просьба Экселенца у Абалкина?;bd60a5fe92ec4de55db0579f4b105e9f;Медленная судорога прошла...;4 июня 78–го года
К кому, помимо Экселенца, просил Абалкина обратиться в случае ухудшения самочувствия?;bd60a5fe92ec4de55db0579f4b105e9f;Медленная судорога прошла...;4 июня 78–го года
"Что, по словам Экселенца, важно сообщить, если Абалкин почувствует ""что-то непривычное""?";bd60a5fe92ec4de55db0579f4b105e9f;Медленная судорога прошла...;4 июня 78–го года
Где планировал находиться Экселенц, пока за Абалкиным ведут наблюдение, и каким образом должна была осуществляться связь?;bd60a5fe92ec4de55db0579f4b105e9f;Медленная судорога прошла...;4 июня 78–го года
В каком здании Лев Абалкин завершил операцию, после чего направился по улице Красных Кленов?;596b9e7283bcf826a15e73d2feefd5de;ЗАВЕРШЕНИЕ ОПЕРАЦИИ;4 июня 78–го года
Какой предмет, согласно тексту, Абалкин намеревался найти в музее, что и привело его к встрече с Экселенцем?;596b9e7283bcf826a15e73d2feefd5de;ЗАВЕРШЕНИЕ ОПЕРАЦИИ;4 июня 78–го года
Какое транспортное средство упоминается в тексте как место, куда советует бежать Абалкину рассказчик, чтобы доказать отсутствие программы внутри него?;596b9e7283bcf826a15e73d2feefd5de;ЗАВЕРШЕНИЕ ОПЕРАЦИИ;4 июня 78–го года
Кто, по мнению рассказчика, ждет Абалкина в музее и зачем Экселенц хочет наблюдать за ним?;596b9e7283bcf826a15e73d2feefd5de;ЗАВЕРШЕНИЕ ОПЕРАЦИИ;4 июня 78–го года
Какое транспортное средство планировал использовать рассказчик для доставки Льва Абалкина на ракетодром?;9b4f0993797e5e71f3fcbbe2556cb69e;Он впервые глянул мне...;4 июня 78–го года
Кто, согласно тексту, должен был высадиться вместе с рассказчиком и Глумовой на зеленой Ружене?;9b4f0993797e5e71f3fcbbe2556cb69e;Он впервые глянул мне...;4 июня 78–го года
"В каком месте, по плану рассказчика, должен был произойти ""поворот вниз""?";9b4f0993797e5e71f3fcbbe2556cb69e;Он впервые глянул мне...;4 июня 78–го года
Как называли Гришу Серосовина в тексте?;9b4f0993797e5e71f3fcbbe2556cb69e;Он впервые глянул мне...;4 июня 78–го года
Что произошло с Львом Абалкиным в мастерской Майи Тойвовны Глумовой 4 июня 78-го года?;27042ce3c5f32c94569ef26f2554f7cc;Треснули еще два выстрела...;4 июня 78–го года
Какие признаки указывали на физическое состояние Экселенца во время происшествия в мастерской?;27042ce3c5f32c94569ef26f2554f7cc;Треснули еще два выстрела...;4 июня 78–го года
Какой предмет пытался достать Лев Абалкин, лежа на полу мастерской?;27042ce3c5f32c94569ef26f2554f7cc;Треснули еще два выстрела...;4 июня 78–го года
Какие последние слова повторил Лев Абалкин перед тем, как закричала Майя Тойвовна Глумова?;27042ce3c5f32c94569ef26f2554f7cc;Треснули еще два выстрела...;4 июня 78–го года
